"Chapter" "Word"
2 "renders"
2 "his"
2 "conduct"
2 "the"
2 "more"
2 "astonishing"
2 "detracts"
2 "from"
2 "the"
2 "interest"
2 "and"
2 "sympathy"
2 "which"
2 "otherwise"
2 "he"
2 "would"
2 "command"
2 "yet"
2 "do"
2 "not"
2 "suppose"
2 "because"
2 "i"
2 "complain"
2 "a"
2 "little"
2 "or"
2 "because"
2 "i"
2 "can"
2 "conceive"
2 "a"
2 "consolation"
2 "for"
2 "my"
2 "toils"
2 "which"
2 "i"
2 "may"
2 "never"
2 "know"
2 "that"
2 "i"
2 "am"
2 "wavering"
2 "in"
2 "my"
2 "resolutions"
2 "those"
2 "are"
2 "as"
2 "fixed"
2 "as"
2 "fate"
2 "and"
2 "my"
2 "voyage"
2 "is"
2 "only"
2 "now"
2 "delayed"
2 "until"
2 "the"
2 "weather"
2 "shall"
2 "permit"
2 "my"
2 "embarkation"
2 "the"
2 "winter"
2 "has"
2 "been"
2 "dreadfully"
2 "severe"
2 "but"
2 "the"
2 "spring"
2 "promises"
2 "well"
2 "and"
2 "it"
2 "is"
2 "considered"
2 "as"
2 "a"
2 "remarkably"
2 "early"
2 "season"
2 "so"
2 "that"
2 "perhaps"
2 "i"
2 "may"
2 "sail"
2 "sooner"
2 "than"
2 "i"
2 "expected"
2 "i"
2 "shall"
2 "do"
2 "nothing"
2 "rashly"
2 "you"
2 "know"
2 "me"
2 "sufficiently"
2 "to"
2 "confide"
2 "in"
2 "my"
2 "prudence"
2 "and"
2 "considerateness"
2 "whenever"
2 "the"
2 "safety"
2 "of"
2 "others"
2 "is"
2 "committed"
2 "to"
2 "my"
2 "care"
2 "i"
2 "cannot"
2 "describe"
2 "to"
2 "you"
2 "my"
2 "sensations"
2 "on"
2 "the"
2 "near"
2 "prospect"
2 "of"
2 "my"
2 "undertaking"
2 "it"
2 "is"
2 "impossible"
2 "to"
2 "communicate"
2 "to"
2 "you"
2 "a"
2 "conception"
2 "of"
2 "the"
2 "trembling"
2 "sensation"
2 "half"
2 "pleasurable"
2 "and"
2 "half"
2 "fearful"
2 "with"
2 "which"
2 "i"
2 "am"
2 "preparing"
2 "to"
2 "depart"
2 "i"
2 "am"
2 "going"
2 "to"
2 "unexplored"
2 "regions"
2 "to"
2 "the"
2 "land"
2 "of"
2 "mist"
2 "and"
2 "snow"
2 "but"
2 "i"
2 "shall"
2 "kill"
2 "no"
2 "albatross"
2 "therefore"
2 "do"
2 "not"
2 "be"
2 "alarmed"
2 "for"
2 "my"
2 "safety"
2 "or"
2 "if"
2 "i"
2 "should"
2 "come"
2 "back"
2 "to"
2 "you"
2 "as"
2 "worn"
2 "and"
2 "woeful"
2 "as"
2 "the"
2 "ancient"
2 "mariner"
2 "you"
2 "will"
2 "smile"
2 "at"
2 "my"
2 "allusion"
2 "but"
2 "i"
2 "will"
2 "disclose"
2 "a"
2 "secret"
2 "i"
2 "have"
2 "often"
2 "attributed"
2 "my"
2 "attachment"
2 "to"
2 "my"
2 "passionate"
2 "enthusiasm"
2 "for"
2 "the"
2 "dangerous"
2 "mysteries"
2 "of"
2 "ocean"
2 "to"
2 "that"
2 "production"
2 "of"
2 "the"
2 "most"
2 "imaginative"
2 "of"
2 "modern"
2 "poets"
2 "there"
2 "is"
2 "something"
2 "at"
2 "work"
2 "in"
2 "my"
2 "soul"
2 "which"
2 "i"
2 "do"
2 "not"
2 "understand"
2 "i"
2 "am"
2 "practically"
2 "industrious"
2 "painstaking"
2 "a"
2 "workman"
2 "to"
2 "execute"
2 "with"
2 "perseverance"
2 "and"
2 "labour"
2 "but"
2 "besides"
2 "this"
2 "there"
2 "is"
2 "a"
2 "love"
2 "for"
2 "the"
2 "marvellous"
2 "a"
2 "belief"
2 "in"
2 "the"
2 "marvellous"
2 "intertwined"
2 "in"
2 "all"
2 "my"
2 "projects"
2 "which"
2 "hurries"
2 "me"
2 "out"
2 "of"
2 "the"
2 "common"
2 "pathways"
2 "of"
2 "men"
2 "even"
2 "to"
2 "the"
2 "wild"
2 "sea"
2 "and"
2 "unvisited"
2 "regions"
2 "i"
2 "am"
2 "about"
2 "to"
2 "explore"
2 "but"
2 "to"
2 "return"
2 "to"
2 "dearer"
2 "considerations"
2 "shall"
2 "i"
2 "meet"
2 "you"
2 "again"
2 "after"
2 "having"
2 "traversed"
2 "immense"
2 "seas"
2 "and"
2 "returned"
2 "by"
2 "the"
2 "most"
2 "southern"
2 "cape"
2 "of"
2 "africa"
2 "or"
2 "america"
2 "i"
2 "dare"
2 "not"
2 "expect"
2 "such"
2 "success"
2 "yet"
2 "i"
2 "cannot"
2 "bear"
2 "to"
2 "look"
2 "on"
2 "the"
2 "reverse"
2 "of"
2 "the"
2 "picture"
2 "continue"
2 "for"
2 "the"
2 "present"
2 "to"
2 "write"
2 "to"
2 "me"
2 "by"
2 "every"
2 "opportunity"
2 "i"
2 "may"
2 "receive"
2 "your"
2 "letters"
2 "on"
2 "some"
2 "occasions"
2 "when"
2 "i"
2 "need"
2 "them"
2 "most"
2 "to"
2 "support"
2 "my"
2 "spirits"
2 "i"
2 "love"
2 "you"
2 "very"
2 "tenderly"
2 "remember"
2 "me"
2 "with"
2 "affection"
2 "should"
2 "you"
2 "never"
2 "hear"
2 "from"
2 "me"
2 "again"
2 "your"
2 "affectionate"
2 "brother"
2 "robert"
2 "walton"
3 "july"
3 "th"
3 "to"
3 "mrs"
3 "saville"
3 "england"
3 "my"
3 "dear"
3 "sister"
3 "i"
3 "write"
3 "a"
3 "few"
3 "lines"
3 "in"
3 "haste"
3 "to"
3 "say"
3 "that"
3 "i"
3 "am"
3 "safe"
3 "and"
3 "well"
3 "advanced"
3 "on"
3 "my"
3 "voyage"
3 "this"
3 "letter"
3 "will"
3 "reach"
3 "england"
3 "by"
3 "a"
3 "merchantman"
3 "now"
3 "on"
3 "its"
3 "homeward"
3 "voyage"
3 "from"
3 "archangel"
3 "more"
3 "fortunate"
3 "than"
3 "i"
3 "who"
3 "may"
3 "not"
3 "see"
3 "my"
3 "native"
3 "land"
3 "perhaps"
3 "for"
3 "many"
3 "years"
3 "i"
3 "am"
3 "however"
3 "in"
3 "good"
3 "spirits"
3 "my"
3 "men"
3 "are"
3 "bold"
3 "and"
3 "apparently"
3 "firm"
3 "of"
3 "purpose"
3 "nor"
3 "do"
3 "the"
3 "floating"
3 "sheets"
3 "of"
3 "ice"
3 "that"
3 "continually"
3 "pass"
3 "us"
3 "indicating"
3 "the"
3 "dangers"
3 "of"
3 "the"
3 "region"
3 "towards"
3 "which"
3 "we"
3 "are"
3 "advancing"
3 "appear"
3 "to"
3 "dismay"
3 "them"
3 "we"
3 "have"
3 "already"
3 "reached"
3 "a"
3 "very"
3 "high"
3 "latitude"
3 "but"
3 "it"
3 "is"
3 "the"
3 "height"
3 "of"
3 "summer"
3 "and"
3 "although"
3 "not"
3 "so"
3 "warm"
3 "as"
3 "in"
3 "england"
3 "the"
3 "southern"
3 "gales"
3 "which"
3 "blow"
3 "us"
3 "speedily"
3 "towards"
3 "those"
3 "shores"
3 "which"
3 "i"
3 "so"
3 "ardently"
3 "desire"
3 "to"
3 "attain"
3 "breathe"
3 "a"
3 "degree"
3 "of"
3 "renovating"
3 "warmth"
3 "which"
3 "i"
3 "had"
3 "not"
3 "expected"
3 "no"
3 "incidents"
3 "have"
3 "hitherto"
3 "befallen"
3 "us"
3 "that"
3 "would"
3 "make"
3 "a"
3 "figure"
3 "in"
3 "a"
3 "letter"
3 "one"
3 "or"
3 "two"
3 "stiff"
3 "gales"
3 "and"
3 "the"
3 "springing"
3 "of"
3 "a"
3 "leak"
3 "are"
3 "accidents"
3 "which"
3 "experienced"
3 "navigators"
3 "scarcely"
3 "remember"
3 "to"
3 "record"
3 "and"
3 "i"
3 "shall"
3 "be"
3 "well"
3 "content"
3 "if"
3 "nothing"
3 "worse"
3 "happen"
3 "to"
3 "us"
3 "during"
3 "our"
3 "voyage"
3 "adieu"
3 "my"
3 "dear"
3 "margaret"
3 "be"
3 "assured"
3 "that"
3 "for"
3 "my"
3 "own"
3 "sake"
3 "as"
3 "well"
3 "as"
3 "yours"
3 "i"
3 "will"
3 "not"
3 "rashly"
3 "encounter"
3 "danger"
3 "i"
3 "will"
3 "be"
3 "cool"
3 "persevering"
3 "and"
3 "prudent"
3 "but"
3 "success"
3 "shall"
3 "crown"
3 "my"
3 "endeavours"
3 "wherefore"
3 "not"
3 "thus"
3 "far"
3 "i"
3 "have"
3 "gone"
3 "tracing"
3 "a"
3 "secure"
3 "way"
3 "over"
3 "the"
3 "pathless"
3 "seas"
3 "the"
3 "very"
3 "stars"
3 "themselves"
3 "being"
3 "witnesses"
3 "and"
3 "testimonies"
3 "of"
3 "my"
3 "triumph"
3 "why"
3 "not"
3 "still"
3 "proceed"
3 "over"
3 "the"
3 "untamed"
3 "yet"
3 "obedient"
3 "element"
3 "what"
3 "can"
3 "stop"
3 "the"
3 "determined"
3 "heart"
3 "and"
3 "resolved"
3 "will"
3 "of"
3 "man"
3 "my"
3 "swelling"
3 "heart"
3 "involuntarily"
3 "pours"
3 "itself"
3 "out"
3 "thus"
3 "but"
3 "i"
3 "must"
3 "finish"
3 "heaven"
3 "bless"
3 "my"
3 "beloved"
3 "sister"
3 "r"
3 "w"
4 "august"
4 "th"
4 "to"
4 "mrs"
4 "saville"
4 "england"
4 "so"
4 "strange"
4 "an"
4 "accident"
4 "has"
4 "happened"
4 "to"
4 "us"
4 "that"
4 "i"
4 "cannot"
4 "forbear"
4 "recording"
4 "it"
4 "although"
4 "it"
4 "is"
4 "very"
4 "probable"
4 "that"
4 "you"
4 "will"
4 "see"
4 "me"
4 "before"
4 "these"
4 "papers"
4 "can"
4 "come"
4 "into"
4 "your"
4 "possession"
4 "last"
4 "monday"
4 "july"
4 "st"
4 "we"
4 "were"
4 "nearly"
4 "surrounded"
4 "by"
4 "ice"
4 "which"
4 "closed"
4 "in"
4 "the"
4 "ship"
4 "on"
4 "all"
4 "sides"
4 "scarcely"
4 "leaving"
4 "her"
4 "the"
4 "sea"
4 "room"
4 "in"
4 "which"
4 "she"
4 "floated"
4 "our"
4 "situation"
4 "was"
4 "somewhat"
4 "dangerous"
4 "especially"
4 "as"
4 "we"
4 "were"
4 "compassed"
4 "round"
4 "by"
4 "a"
4 "very"
4 "thick"
4 "fog"
4 "we"
4 "accordingly"
4 "lay"
4 "to"
4 "hoping"
4 "that"
4 "some"
4 "change"
4 "would"
4 "take"
4 "place"
4 "in"
4 "the"
4 "atmosphere"
4 "and"
4 "weather"
4 "about"
4 "two"
4 "o"
4 "clock"
4 "the"
4 "mist"
4 "cleared"
4 "away"
4 "and"
4 "we"
4 "beheld"
4 "stretched"
4 "out"
4 "in"
4 "every"
4 "direction"
4 "vast"
4 "and"
4 "irregular"
4 "plains"
4 "of"
4 "ice"
4 "which"
4 "seemed"
4 "to"
4 "have"
4 "no"
4 "end"
4 "some"
4 "of"
4 "my"
4 "comrades"
4 "groaned"
4 "and"
4 "my"
4 "own"
4 "mind"
4 "began"
4 "to"
4 "grow"
4 "watchful"
4 "with"
4 "anxious"
4 "thoughts"
4 "when"
4 "a"
4 "strange"
4 "sight"
4 "suddenly"
4 "attracted"
4 "our"
4 "attention"
4 "and"
4 "diverted"
4 "our"
4 "solicitude"
4 "from"
4 "our"
4 "own"
4 "situation"
4 "we"
4 "perceived"
4 "a"
4 "low"
4 "carriage"
4 "fixed"
4 "on"
4 "a"
4 "sledge"
4 "and"
4 "drawn"
4 "by"
4 "dogs"
4 "pass"
4 "on"
4 "towards"
4 "the"
4 "north"
4 "at"
4 "the"
4 "distance"
4 "of"
4 "half"
4 "a"
4 "mile"
4 "a"
4 "being"
4 "which"
4 "had"
4 "the"
4 "shape"
4 "of"
4 "a"
4 "man"
4 "but"
4 "apparently"
4 "of"
4 "gigantic"
4 "stature"
4 "sat"
4 "in"
4 "the"
4 "sledge"
4 "and"
4 "guided"
4 "the"
4 "dogs"
4 "we"
4 "watched"
4 "the"
4 "rapid"
4 "progress"
4 "of"
4 "the"
4 "traveller"
4 "with"
4 "our"
4 "telescopes"
4 "until"
4 "he"
4 "was"
4 "lost"
4 "among"
4 "the"
4 "distant"
4 "inequalities"
4 "of"
4 "the"
4 "ice"
4 "this"
4 "appearance"
4 "excited"
4 "our"
4 "unqualified"
4 "wonder"
4 "we"
4 "were"
4 "as"
4 "we"
4 "believed"
4 "many"
4 "hundred"
4 "miles"
4 "from"
4 "any"
4 "land"
4 "but"
4 "this"
4 "apparition"
4 "seemed"
4 "to"
4 "denote"
4 "that"
4 "it"
4 "was"
4 "not"
4 "in"
4 "reality"
4 "so"
4 "distant"
4 "as"
4 "we"
4 "had"
4 "supposed"
4 "shut"
4 "in"
4 "however"
4 "by"
4 "ice"
4 "it"
4 "was"
4 "impossible"
4 "to"
4 "follow"
4 "his"
4 "track"
4 "which"
4 "we"
4 "had"
4 "observed"
4 "with"
4 "the"
4 "greatest"
4 "attention"
4 "about"
4 "two"
4 "hours"
4 "after"
4 "this"
4 "occurrence"
4 "we"
4 "heard"
4 "the"
4 "ground"
4 "sea"
4 "and"
4 "before"
4 "night"
4 "the"
4 "ice"
4 "broke"
4 "and"
4 "freed"
4 "our"
4 "ship"
4 "we"
4 "however"
4 "lay"
4 "to"
4 "until"
4 "the"
4 "morning"
4 "fearing"
4 "to"
4 "encounter"
4 "in"
4 "the"
4 "dark"
4 "those"
4 "large"
4 "loose"
4 "masses"
4 "which"
4 "float"
4 "about"
4 "after"
4 "the"
4 "breaking"
4 "up"
4 "of"
4 "the"
4 "ice"
4 "i"
4 "profited"
4 "of"
4 "this"
4 "time"
4 "to"
4 "rest"
4 "for"
4 "a"
4 "few"
4 "hours"
4 "in"
4 "the"
4 "morning"
4 "however"
4 "as"
4 "soon"
4 "as"
4 "it"
4 "was"
4 "light"
4 "i"
4 "went"
4 "upon"
4 "deck"
4 "and"
4 "found"
4 "all"
4 "the"
4 "sailors"
4 "busy"
4 "on"
4 "one"
4 "side"
4 "of"
4 "the"
4 "vessel"
4 "apparently"
4 "talking"
4 "to"
4 "someone"
4 "in"
4 "the"
4 "sea"
4 "it"
4 "was"
4 "in"
4 "fact"
4 "a"
4 "sledge"
4 "like"
4 "that"
4 "we"
4 "had"
4 "seen"
4 "before"
4 "which"
4 "had"
4 "drifted"
4 "towards"
4 "us"
4 "in"
4 "the"
4 "night"
4 "on"
4 "a"
4 "large"
4 "fragment"
4 "of"
4 "ice"
4 "only"
4 "one"
4 "dog"
4 "remained"
4 "alive"
4 "but"
4 "there"
4 "was"
4 "a"
4 "human"
4 "being"
4 "within"
4 "it"
4 "whom"
4 "the"
4 "sailors"
4 "were"
4 "persuading"
4 "to"
4 "enter"
4 "the"
4 "vessel"
4 "he"
4 "was"
4 "not"
4 "as"
4 "the"
4 "other"
4 "traveller"
4 "seemed"
4 "to"
4 "be"
4 "a"
4 "savage"
4 "inhabitant"
4 "of"
4 "some"
4 "undiscovered"
4 "island"
4 "but"
4 "a"
4 "european"
4 "when"
4 "i"
4 "appeared"
4 "on"
4 "deck"
4 "the"
4 "master"
4 "said"
4 "here"
4 "is"
4 "our"
4 "captain"
4 "and"
4 "he"
4 "will"
4 "not"
4 "allow"
4 "you"
4 "to"
4 "perish"
4 "on"
4 "the"
4 "open"
4 "sea"
4 "on"
4 "perceiving"
4 "me"
4 "the"
4 "stranger"
4 "addressed"
4 "me"
4 "in"
4 "english"
4 "although"
4 "with"
4 "a"
4 "foreign"
4 "accent"
4 "before"
4 "i"
4 "come"
4 "on"
4 "board"
4 "your"
4 "vessel"
4 "said"
4 "he"
4 "will"
4 "you"
4 "have"
4 "the"
4 "kindness"
4 "to"
4 "inform"
4 "me"
4 "whither"
4 "you"
4 "are"
4 "bound"
4 "you"
4 "may"
4 "conceive"
4 "my"
4 "astonishment"
4 "on"
4 "hearing"
4 "such"
4 "a"
4 "question"
4 "addressed"
4 "to"
4 "me"
4 "from"
4 "a"
4 "man"
4 "on"
4 "the"
4 "brink"
4 "of"
4 "destruction"
4 "and"
4 "to"
4 "whom"
4 "i"
4 "should"
4 "have"
4 "supposed"
4 "that"
4 "my"
4 "vessel"
4 "would"
4 "have"
4 "been"
4 "a"
4 "resource"
4 "which"
4 "he"
4 "would"
4 "not"
4 "have"
4 "exchanged"
4 "for"
4 "the"
4 "most"
4 "precious"
4 "wealth"
4 "the"
4 "earth"
4 "can"
4 "afford"
4 "i"
4 "replied"
4 "however"
4 "that"
4 "we"
4 "were"
4 "on"
4 "a"
4 "voyage"
4 "of"
4 "discovery"
4 "towards"
4 "the"
4 "northern"
4 "pole"
4 "upon"
4 "hearing"
4 "this"
4 "he"
4 "appeared"
4 "satisfied"
4 "and"
4 "consented"
4 "to"
4 "come"
4 "on"
4 "board"
4 "good"
4 "god"
4 "margaret"
4 "if"
4 "you"
4 "had"
4 "seen"
4 "the"
4 "man"
4 "who"
4 "thus"
4 "capitulated"
4 "for"
4 "his"
4 "safety"
4 "your"
4 "surprise"
4 "would"
4 "have"
4 "been"
4 "boundless"
4 "his"
4 "limbs"
4 "were"
4 "nearly"
4 "frozen"
4 "and"
4 "his"
4 "body"
4 "dreadfully"
4 "emaciated"
4 "by"
4 "fatigue"
4 "and"
4 "suffering"
4 "i"
4 "never"
4 "saw"
4 "a"
4 "man"
4 "in"
4 "so"
4 "wretched"
4 "a"
4 "condition"
4 "we"
4 "attempted"
4 "to"
4 "carry"
4 "him"
4 "into"
4 "the"
4 "cabin"
4 "but"
4 "as"
4 "soon"
4 "as"
4 "he"
4 "had"
4 "quitted"
4 "the"
4 "fresh"
4 "air"
4 "he"
4 "fainted"
4 "we"
4 "accordingly"
4 "brought"
4 "him"
4 "back"
4 "to"
4 "the"
4 "deck"
4 "and"
4 "restored"
4 "him"
4 "to"
4 "animation"
4 "by"
4 "rubbing"
4 "him"
4 "with"
4 "brandy"
4 "and"
4 "forcing"
4 "him"
4 "to"
4 "swallow"
4 "a"
4 "small"
4 "quantity"
4 "as"
4 "soon"
4 "as"
4 "he"
4 "showed"
4 "signs"
4 "of"
4 "life"
4 "we"
4 "wrapped"
4 "him"
4 "up"
4 "in"
4 "blankets"
4 "and"
4 "placed"
4 "him"
4 "near"
4 "the"
4 "chimney"
4 "of"
4 "the"
4 "kitchen"
4 "stove"
4 "by"
4 "slow"
4 "degrees"
4 "he"
4 "recovered"
4 "and"
4 "ate"
4 "a"
4 "little"
4 "soup"
4 "which"
4 "restored"
4 "him"
4 "wonderfully"
4 "two"
4 "days"
4 "passed"
4 "in"
4 "this"
4 "manner"
4 "before"
4 "he"
4 "was"
4 "able"
4 "to"
4 "speak"
4 "and"
4 "i"
4 "often"
4 "feared"
4 "that"
4 "his"
4 "sufferings"
4 "had"
4 "deprived"
4 "him"
4 "of"
4 "understanding"
4 "when"
4 "he"
4 "had"
4 "in"
4 "some"
4 "measure"
4 "recovered"
4 "i"
4 "removed"
4 "him"
4 "to"
4 "my"
4 "own"
4 "cabin"
4 "and"
4 "attended"
4 "on"
4 "him"
4 "as"
4 "much"
4 "as"
4 "my"
4 "duty"
4 "would"
4 "permit"
4 "i"
4 "never"
4 "saw"
4 "a"
4 "more"
4 "interesting"
4 "creature"
4 "his"
4 "eyes"
4 "have"
4 "generally"
4 "an"
4 "expression"
4 "of"
4 "wildness"
4 "and"
4 "even"
4 "madness"
4 "but"
4 "there"
4 "are"
4 "moments"
4 "when"
4 "if"
4 "anyone"
4 "performs"
4 "an"
4 "act"
4 "of"
4 "kindness"
4 "towards"
4 "him"
4 "or"
4 "does"
4 "him"
4 "any"
4 "the"
4 "most"
4 "trifling"
4 "service"
4 "his"
4 "whole"
4 "countenance"
4 "is"
4 "lighted"
4 "up"
4 "as"
4 "it"
4 "were"
4 "with"
4 "a"
4 "beam"
4 "of"
4 "benevolence"
4 "and"
4 "sweetness"
4 "that"
4 "i"
4 "never"
4 "saw"
4 "equalled"
4 "but"
4 "he"
4 "is"
4 "generally"
4 "melancholy"
4 "and"
4 "despairing"
4 "and"
4 "sometimes"
4 "he"
4 "gnashes"
4 "his"
4 "teeth"
4 "as"
4 "if"
4 "impatient"
4 "of"
4 "the"
4 "weight"
4 "of"
4 "woes"
4 "that"
4 "oppresses"
4 "him"
4 "when"
4 "my"
4 "guest"
4 "was"
4 "a"
4 "little"
4 "recovered"
4 "i"
4 "had"
4 "great"
4 "trouble"
4 "to"
4 "keep"
4 "off"
4 "the"
4 "men"
4 "who"
4 "wished"
4 "to"
4 "ask"
4 "him"
4 "a"
4 "thousand"
4 "questions"
4 "but"
4 "i"
4 "would"
4 "not"
4 "allow"
4 "him"
4 "to"
4 "be"
4 "tormented"
4 "by"
4 "their"
4 "idle"
4 "curiosity"
4 "in"
4 "a"
4 "state"
4 "of"
4 "body"
4 "and"
4 "mind"
4 "whose"
4 "restoration"
4 "evidently"
4 "depended"
4 "upon"
4 "entire"
4 "repose"
4 "once"
4 "however"
4 "the"
4 "lieutenant"
4 "asked"
4 "why"
4 "he"
4 "had"
4 "come"
4 "so"
4 "far"
4 "upon"
4 "the"
4 "ice"
4 "in"
4 "so"
4 "strange"
4 "a"
4 "vehicle"
4 "his"
4 "countenance"
4 "instantly"
4 "assumed"
4 "an"
4 "aspect"
4 "of"
4 "the"
4 "deepest"
4 "gloom"
4 "and"
4 "he"
4 "replied"
4 "to"
4 "seek"
4 "one"
4 "who"
4 "fled"
4 "from"
4 "me"
4 "and"
4 "did"
4 "the"
4 "man"
4 "whom"
4 "you"
4 "pursued"
4 "travel"
4 "in"
4 "the"
4 "same"
4 "fashion"
4 "yes"
4 "then"
4 "i"
4 "fancy"
4 "we"
4 "have"
4 "seen"
4 "him"
4 "for"
4 "the"
4 "day"
4 "before"
4 "we"
4 "picked"
4 "you"
4 "up"
4 "we"
4 "saw"
4 "some"
4 "dogs"
4 "drawing"
4 "a"
4 "sledge"
4 "with"
4 "a"
4 "man"
4 "in"
4 "it"
4 "across"
4 "the"
4 "ice"
4 "this"
4 "aroused"
4 "the"
4 "stranger"
4 "s"
4 "attention"
4 "and"
4 "he"
4 "asked"
4 "a"
4 "multitude"
4 "of"
4 "questions"
4 "concerning"
4 "the"
4 "route"
4 "which"
4 "the"
4 "demon"
4 "as"
4 "he"
4 "called"
4 "him"
4 "had"
4 "pursued"
4 "soon"
4 "after"
4 "when"
4 "he"
4 "was"
4 "alone"
4 "with"
4 "me"
4 "he"
4 "said"
4 "i"
4 "have"
4 "doubtless"
4 "excited"
4 "your"
4 "curiosity"
4 "as"
4 "well"
4 "as"
4 "that"
4 "of"
4 "these"
4 "good"
4 "people"
4 "but"
4 "you"
4 "are"
4 "too"
4 "considerate"
4 "to"
4 "make"
4 "inquiries"
4 "certainly"
4 "it"
4 "would"
4 "indeed"
4 "be"
4 "very"
4 "impertinent"
4 "and"
4 "inhuman"
4 "in"
4 "me"
4 "to"
4 "trouble"
4 "you"
4 "with"
4 "any"
4 "inquisitiveness"
4 "of"
4 "mine"
4 "and"
4 "yet"
4 "you"
4 "rescued"
4 "me"
4 "from"
4 "a"
4 "strange"
4 "and"
4 "perilous"
4 "situation"
4 "you"
4 "have"
4 "benevolently"
4 "restored"
4 "me"
4 "to"
4 "life"
4 "soon"
4 "after"
4 "this"
4 "he"
4 "inquired"
4 "if"
4 "i"
4 "thought"
4 "that"
4 "the"
4 "breaking"
4 "up"
4 "of"
4 "the"
4 "ice"
4 "had"
4 "destroyed"
4 "the"
4 "other"
4 "sledge"
4 "i"
4 "replied"
4 "that"
4 "i"
4 "could"
4 "not"
4 "answer"
4 "with"
4 "any"
4 "degree"
4 "of"
4 "certainty"
4 "for"
4 "the"
4 "ice"
4 "had"
4 "not"
4 "broken"
4 "until"
4 "near"
4 "midnight"
4 "and"
4 "the"
4 "traveller"
4 "might"
4 "have"
4 "arrived"
4 "at"
4 "a"
4 "place"
4 "of"
4 "safety"
4 "before"
4 "that"
4 "time"
4 "but"
4 "of"
4 "this"
4 "i"
4 "could"
4 "not"
4 "judge"
4 "from"
4 "this"
4 "time"
4 "a"
4 "new"
4 "spirit"
4 "of"
4 "life"
4 "animated"
4 "the"
4 "decaying"
4 "frame"
4 "of"
4 "the"
4 "stranger"
4 "he"
4 "manifested"
4 "the"
4 "greatest"
4 "eagerness"
4 "to"
4 "be"
4 "upon"
4 "deck"
4 "to"
4 "watch"
4 "for"
4 "the"
4 "sledge"
4 "which"
4 "had"
4 "before"
4 "appeared"
4 "but"
4 "i"
4 "have"
4 "persuaded"
4 "him"
4 "to"
4 "remain"
4 "in"
4 "the"
4 "cabin"
4 "for"
4 "he"
4 "is"
4 "far"
4 "too"
4 "weak"
4 "to"
4 "sustain"
4 "the"
4 "rawness"
4 "of"
4 "the"
4 "atmosphere"
4 "i"
4 "have"
4 "promised"
4 "that"
4 "someone"
4 "should"
4 "watch"
4 "for"
4 "him"
4 "and"
4 "give"
4 "him"
4 "instant"
4 "notice"
4 "if"
4 "any"
4 "new"
4 "object"
4 "should"
4 "appear"
4 "in"
4 "sight"
4 "such"
4 "is"
4 "my"
4 "journal"
4 "of"
4 "what"
4 "relates"
4 "to"
4 "this"
4 "strange"
4 "occurrence"
4 "up"
4 "to"
4 "the"
4 "present"
4 "day"
4 "the"
4 "stranger"
4 "has"
4 "gradually"
4 "improved"
4 "in"
4 "health"
4 "but"
4 "is"
4 "very"
4 "silent"
4 "and"
4 "appears"
4 "uneasy"
4 "when"
4 "anyone"
4 "except"
4 "myself"
4 "enters"
4 "his"
4 "cabin"
4 "yet"
4 "his"
4 "manners"
4 "are"
4 "so"
4 "conciliating"
4 "and"
4 "gentle"
4 "that"
4 "the"
4 "sailors"
4 "are"
4 "all"
4 "interested"
4 "in"
4 "him"
4 "although"
4 "they"
4 "have"
4 "had"
4 "very"
4 "little"
4 "communication"
4 "with"
4 "him"
4 "for"
4 "my"
4 "own"
4 "part"
4 "i"
4 "begin"
4 "to"
4 "love"
4 "him"
4 "as"
4 "a"
4 "brother"
4 "and"
4 "his"
4 "constant"
4 "and"
4 "deep"
4 "grief"
4 "fills"
4 "me"
4 "with"
4 "sympathy"
4 "and"
4 "compassion"
4 "he"
4 "must"
4 "have"
4 "been"
4 "a"
4 "noble"
4 "creature"
4 "in"
4 "his"
4 "better"
4 "days"
4 "being"
4 "even"
4 "now"
4 "in"
4 "wreck"
4 "so"
4 "attractive"
4 "and"
4 "amiable"
4 "i"
4 "said"
4 "in"
4 "one"
4 "of"
4 "my"
4 "letters"
4 "my"
4 "dear"
4 "margaret"
4 "that"
4 "i"
4 "should"
4 "find"
4 "no"
4 "friend"
4 "on"
4 "the"
4 "wide"
4 "ocean"
4 "yet"
4 "i"
4 "have"
4 "found"
4 "a"
4 "man"
4 "who"
4 "before"
4 "his"
4 "spirit"
4 "had"
4 "been"
4 "broken"
4 "by"
4 "misery"
4 "i"
4 "should"
4 "have"
4 "been"
4 "happy"
4 "to"
4 "have"
4 "possessed"
4 "as"
4 "the"
4 "brother"
4 "of"
4 "my"
4 "heart"
4 "i"
4 "shall"
4 "continue"
4 "my"
4 "journal"
4 "concerning"
4 "the"
4 "stranger"
4 "at"
4 "intervals"
4 "should"
4 "i"
4 "have"
4 "any"
4 "fresh"
4 "incidents"
4 "to"
4 "record"
4 "august"
4 "th"
4 "my"
4 "affection"
4 "for"
4 "my"
4 "guest"
4 "increases"
4 "every"
4 "day"
4 "he"
4 "excites"
4 "at"
4 "once"
4 "my"
4 "admiration"
4 "and"
4 "my"
4 "pity"
4 "to"
4 "an"
4 "astonishing"
4 "degree"
4 "how"
4 "can"
4 "i"
4 "see"
4 "so"
4 "noble"
4 "a"
4 "creature"
4 "destroyed"
4 "by"
4 "misery"
4 "without"
4 "feeling"
4 "the"
4 "most"
4 "poignant"
4 "grief"
4 "he"
